k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
105,0,1.75,6,1.78,0,0.16,1.79,0.43
106,0,1.62,5,1.63,0,0.16,1.79,0.43
107,0,1.61,5,1.63,0,0.16,1.79,0.43
108,0,1.54,5,1.64,0,0.16,1.79,0.43
109,0,1.42,5,1.63,0,0.13,1.79,0.42
110,0,1.31,4.5,1.51,0,0.13,1.79,0.42
111,0,1.29,4.5,1.49,0,0.13,1.79,0.42
112,0,1.25,4.5,1.48,0,0.13,1.79,0.42
113,0,1.21,4.5,1.47,0,0.13,1.79,0.42
114,0,1.17,4.25,1.44,0,0.09,1.79,0.4
115,0,1.12,4.25,1.39,0,0.09,1.79,0.4
116,0,1.09,4,1.37,0,0.09,1.79,0.4
117,0,1.02,3.75,1.26,0,0.13,1.79,0.42
118,0,0.98,3.75,1.23,0,0.09,1.79,0.4
119,0,0.94,3.75,1.23,0,0.13,1.79,0.42
120,0,0.85,3.5,1.15,0,0.13,1.79,0.42
121,0,0.8,3.25,1.08,0,0.09,1.79,0.4
122,0,0.75,3.25,1.03,0,0.13,1.79,0.42
123,0,0.74,3.25,1.01,0,0.04,0.73,0.16
124,0,0.69,3.25,0.94,0,0.04,0.73,0.16
125,0,0.65,3.25,0.91,0,0.04,0.73,0.16
126,0,0.6,3,0.84,0,0.04,0.73,0.16
127,0,0.6,3,0.84,0,0.04,0.73,0.16
128,0,0.56,2.75,0.81,0,0.04,0.73,0.16
129,0,0.51,2.75,0.77,0,0,0.06,0.01
130,0,0.49,2.75,0.76,0,0,0.06,0.01
131,0,0.46,2.5,0.72,0,0,0.06,0.01
132,0,0.42,2.5,0.73,0,0,0.06,0.01
133,0,0.42,2.5,0.73,0,0,0.06,0.01
134,0,0.41,2.5,0.73,0,0,0.06,0.01
135,0,0.4,2.25,0.69,0,0,0.06,0.01
136,0,0.4,2.25,0.69,0,0,0.06,0.01
137,0,0.39,2,0.66,0,0.01,0.11,0.02
138,0,0.37,2,0.63,0,0.01,0.11,0.03
139,0,0.35,1.75,0.6,0,0.01,0.11,0.03
140,0,0.34,1.75,0.57,0,0.01,0.11,0.03
141,0,0.31,1.75,0.55,0,0.01,0.11,0.03
142,0,0.31,1.75,0.55,0,0.04,0.6,0.14
143,0,0.3,1.75,0.54,0,0.04,0.6,0.14
144,0,0.29,1.5,0.5,0,0.04,0.6,0.14
145,0,0.28,1.5,0.49,0,0.04,0.6,0.14
146,0,0.26,1.5,0.47,0,0.04,0.6,0.14
147,0,0.25,1.5,0.47,0,0.04,0.6,0.14
148,0,0.23,1.5,0.43,0,0.01,0.11,0.03
149,0,0.23,1.5,0.43,0,0.01,0.11,0.03
150,0,0.22,1.5,0.44,0,0.01,0.11,0.03
151,0,0.2,1.25,0.4,0,0.01,0.11,0.03
152,0,0.2,1.25,0.4,0,0.01,0.11,0.03
153,0,0.2,1.25,0.4,0,0.01,0.11,0.03
154,0,0.18,1.25,0.36,0,0.01,0.11,0.03
155,0,0.15,1,0.31,0,0.01,0.11,0.03
156,0,0.14,1,0.29,0,0.01,0.11,0.03
157,0,0.13,1,0.29,0,0.01,0.11,0.03
158,0,0.11,1,0.27,0,0.01,0.11,0.03
159,0,0.11,1,0.27,0,0.01,0.11,0.03
160,0,0.09,1,0.27,0,0.01,0.11,0.03
161,0,0.09,1,0.27,0,0.01,0.11,0.03
162,0,0.09,1,0.27,0,0.01,0.11,0.03
163,0,0.09,1,0.27,0,0.01,0.11,0.03
164,0,0.09,1,0.27,0,0.01,0.11,0.03
165,0,0.09,1,0.27,0,0.01,0.11,0.03
166,0,0.09,1,0.27,0,0.01,0.11,0.03
167,0,0.09,1,0.27,0,0.01,0.11,0.03
168,0,0.09,1,0.27,0,0.01,0.11,0.03
169,0,0.09,1,0.27,0,0.01,0.11,0.03
170,0,0.09,1,0.27,0,0.01,0.11,0.03
171,0,0.09,1,0.27,0,0.01,0.11,0.03
172,0,0.09,1,0.27,0,0.01,0.11,0.03
173,0,0.06,0.75,0.18,0,0.01,0.11,0.03
174,0,0.06,0.75,0.18,0,0.01,0.11,0.03
175,0,0.05,0.75,0.17,0,0.01,0.11,0.03
176,0,0.04,0.63,0.14,0,0,0.06,0.01
177,0,0.03,0.44,0.11,0,0,0.06,0.01
178,0,0.02,0.26,0.07,0,0,0.06,0.01
179,0,0.02,0.26,0.07,0,0,0.06,0.01
180,0,0.02,0.25,0.06,0,0,0.06,0.01
