k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
34,16,17.28,18.4,0.56,0,2.32,5.42,1.62
35,15.89,17.27,18.4,0.57,0,2.32,5.42,1.62
36,15.78,17.21,17.8,0.55,0,2.32,5.42,1.62
37,15.78,17.17,17.8,0.52,0,2.32,5.42,1.62
38,15.75,17.05,17.8,0.56,0,2.32,5.42,1.62
39,15.75,16.98,17.8,0.55,0,2.32,5.42,1.62
40,15.71,16.85,17.8,0.56,0,2.39,5.42,1.6
41,15.5,16.8,17.8,0.57,0,2.32,5.42,1.62
42,15.2,16.71,17.8,0.56,0,2.32,5.42,1.62
43,14.89,16.61,17.75,0.59,0,2.39,5.42,1.6
44,14.78,16.53,17.67,0.6,0,2.39,5.42,1.6
45,14.67,16.46,17.67,0.64,0,2.39,5.42,1.6
46,14.67,16.32,17.67,0.65,0,2.39,5.42,1.6
47,14.62,16.27,17.67,0.65,0,2.39,5.42,1.6
48,14.57,16.2,17.67,0.64,0,2.39,5.42,1.6
49,14.5,16.11,17.67,0.67,0,2.39,5.42,1.6
50,14.5,16.08,17.67,0.69,0,2.39,5.42,1.6
51,14.2,15.98,17.67,0.74,0,2.39,5.42,1.6
52,14.2,15.93,17.67,0.76,0,2.39,5.42,1.6
53,14,15.83,17.4,0.77,0,2.39,5.42,1.6
54,13.87,15.74,17,0.74,0,2.39,5.42,1.6
55,13.75,15.63,16.67,0.71,0,2.39,5.42,1.6
56,13.62,15.57,16.67,0.72,0,2.39,5.42,1.6
57,13.62,15.49,16.67,0.7,0,2.39,5.42,1.6
58,13.5,15.46,16.67,0.73,0,2.39,5.42,1.6
59,13.5,15.43,16.67,0.73,0,2.39,5.42,1.6
60,13.5,15.38,16.67,0.75,0,2.39,5.42,1.6
61,13.5,15.34,16.67,0.73,0,2.39,5.42,1.6
62,13.5,15.32,16.67,0.74,0,2.39,5.42,1.6
63,13.5,15.29,16.67,0.74,0,2.39,5.42,1.6
64,13.29,15.25,16.33,0.74,0,2.39,5.42,1.6
65,12.87,15.16,16,0.78,0,2.39,5.42,1.6
66,12.75,15.07,16,0.8,0,2.39,5.42,1.6
67,12.62,14.98,16,0.77,0,2.39,5.42,1.6
68,12.5,14.81,16,0.78,0,2.39,5.42,1.6
69,12.37,14.74,16,0.82,0,2.39,5.42,1.6
70,12.37,14.7,16,0.82,0,2.39,5.42,1.6
71,12.37,14.63,16,0.81,0,2.39,5.42,1.6
72,12.37,14.57,15.71,0.76,0,2.39,5.42,1.6
73,12.37,14.53,15.71,0.79,0,2.39,5.42,1.6
74,12.37,14.47,15.71,0.76,0,2.39,5.42,1.6
75,12.25,14.42,15.71,0.79,0,2.39,5.42,1.6
76,12.14,14.34,15.71,0.85,0,2.39,5.42,1.6
77,11.75,14.25,15.57,0.92,0,2.39,5.42,1.6
78,11.62,14.18,15.57,0.95,0,2.39,5.42,1.6
79,11.62,14.1,15.57,0.93,0,2.35,5.42,1.57
80,11.62,14.01,15.43,0.91,0,2.35,5.42,1.57
81,11.62,13.97,15.43,0.89,0,2.39,5.42,1.6
82,11.37,13.91,15.43,0.92,0,2.39,5.42,1.6
83,11.37,13.84,15.43,0.91,0,2.39,5.42,1.6
84,11.37,13.83,15.43,0.91,0,2.39,5.42,1.6
85,11.25,13.72,15.43,0.96,0,2.39,5.42,1.6
86,11.25,13.66,15.43,0.95,0,2.39,5.42,1.6
87,11.25,13.61,15.17,0.91,0,2.35,5.42,1.57
88,11.25,13.55,15,0.88,0,2.35,5.42,1.57
89,11.25,13.5,15,0.85,0,2.39,5.42,1.6
90,11.12,13.44,15,0.85,0,2.39,5.42,1.6
91,11,13.34,14.87,0.86,0,2.39,5.42,1.6
92,11,13.29,14.87,0.87,0,2.39,5.42,1.6
93,11,13.22,14.87,0.89,0,2.39,5.42,1.6
94,11,13.15,14.87,0.93,0,2.39,5.42,1.6
95,10.83,13.08,14.87,0.95,0,2.39,5.42,1.6
96,10.62,13.03,14.87,0.99,0,2.39,5.42,1.6
97,10.37,13,14.87,1.02,0,2.39,5.42,1.6
98,10.37,12.98,14.87,1.02,0,2.39,5.42,1.6
99,10.37,12.92,14.87,1.03,0,2.39,5.42,1.6
100,10.14,12.88,14.87,1.04,0,2.39,5.42,1.6
101,9.87,12.82,14.75,1.06,0,2.39,5.42,1.6
102,9.75,12.77,14.75,1.09,0,2.39,5.42,1.6
103,9.62,12.71,14.62,1.09,0,2.39,5.42,1.6
104,9.5,12.68,14.62,1.1,0,2.39,5.42,1.6
105,9.5,12.62,14.62,1.14,0,2.39,5.42,1.6
106,9.5,12.56,14.62,1.16,0,2.39,5.42,1.6
107,9.5,12.49,14.62,1.17,0,2.39,5.42,1.6
108,9.5,12.46,14.62,1.18,0,2.39,5.42,1.6
109,9.5,12.37,14.62,1.2,0,2.39,5.42,1.6
110,9.5,12.31,14.5,1.2,0,2.24,5.42,1.48
111,9.37,12.2,14.5,1.2,0,2.24,5.42,1.48
112,9.25,12.13,14.5,1.2,0,2.24,5.42,1.48
113,9.25,12.09,14.5,1.2,0,2.24,5.42,1.48
114,9.25,12.07,14.37,1.19,0,2.24,5.42,1.48
115,9.12,11.98,14.14,1.22,0,2.24,5.42,1.48
116,9.12,11.91,14.14,1.23,0,2.24,5.42,1.48
117,9.12,11.86,14.14,1.23,0,2.24,5.42,1.48
118,9.12,11.77,14,1.26,0,2.24,5.42,1.48
119,9.12,11.71,14,1.25,0,2.24,5.42,1.48
120,9.12,11.62,14,1.26,0,2.24,5.42,1.48
121,8.87,11.55,13.86,1.25,0,2.24,5.42,1.48
122,8.62,11.47,13.57,1.25,0,2.24,5.42,1.48
123,8.5,11.43,13.5,1.23,0,2.24,5.42,1.48
124,8.37,11.36,13.5,1.25,0,2.24,5.42,1.48
125,8.37,11.3,13.5,1.25,0,2.24,5.42,1.48
126,8.37,11.26,13.5,1.2,0,2.24,5.42,1.48
127,8.37,11.21,13.5,1.21,0,2.24,5.42,1.48
128,8.25,11.16,13.2,1.23,0,2.24,5.42,1.48
129,8.12,11.07,13,1.24,0,2.24,5.42,1.48
130,8.12,10.96,13,1.22,0,2.24,5.42,1.48
131,8,10.92,13,1.22,0,2.24,5.42,1.48
132,8,10.86,13,1.24,0,2.24,5.42,1.48
133,8,10.8,13,1.25,0,2.24,5.42,1.48
134,8,10.74,13,1.25,0,2.24,5.42,1.48
135,8,10.71,13,1.26,0,2.24,5.42,1.48
136,8,10.68,13,1.27,0,2.24,5.42,1.48
137,7.75,10.64,13,1.3,0,2.24,5.42,1.48
138,7.62,10.58,13,1.33,0,2.24,5.42,1.48
139,7.5,10.54,13,1.35,0,2.24,5.42,1.48
140,7.25,10.5,13,1.4,0,2.24,5.42,1.48
141,7.25,10.44,13,1.41,0,2.24,5.42,1.48
142,7.25,10.35,13,1.44,0,2.24,5.42,1.48
143,7.12,10.24,12.75,1.39,0,2.24,5.42,1.48
144,6.87,10.13,12.5,1.39,0,2.24,5.42,1.48
145,6.62,10.01,12.33,1.42,0,2.24,5.42,1.48
146,6.62,9.94,12.33,1.45,0,2.24,5.42,1.48
147,6.62,9.87,12.33,1.41,0,2.24,5.42,1.48
148,6.62,9.81,12.33,1.42,0,2.24,5.42,1.48
149,6.5,9.76,12.17,1.42,0,2.24,5.42,1.48
150,6.5,9.71,12.17,1.41,0,2.24,5.42,1.48
151,6.37,9.67,12.17,1.42,0,2.24,5.42,1.48
152,6.37,9.58,12.17,1.46,0,2.24,5.42,1.48
153,6.37,9.56,12.14,1.47,0,2.24,5.42,1.48
154,6.37,9.53,12.14,1.48,0,2.24,5.42,1.48
155,6.33,9.5,12,1.46,0,2.24,5.42,1.48
156,6.25,9.48,12,1.47,0,2.24,5.42,1.48
157,6.25,9.44,12,1.46,0,2.24,5.42,1.48
158,6.25,9.37,12,1.45,0,2.24,5.42,1.48
159,6.25,9.32,12,1.42,0,2.24,5.42,1.48
160,6.12,9.24,11.86,1.44,0,2.24,5.42,1.48
161,6.12,9.2,11.71,1.41,0,2.24,5.42,1.48
162,6.12,9.17,11.67,1.38,0,2.24,5.42,1.48
163,6.12,9.14,11.67,1.38,0,2.24,5.42,1.48
164,6.12,9.09,11.67,1.36,0,2.24,5.42,1.48
165,5.87,9.01,11.5,1.38,0,2.24,5.42,1.48
166,5.62,9,11.5,1.41,0,2.24,5.42,1.48
167,5.62,8.94,11.5,1.41,0,2.24,5.42,1.48
168,5.62,8.9,11.5,1.37,0,2.24,5.42,1.48
169,5.62,8.84,11.5,1.37,0,1.97,3.97,1.35
170,5.5,8.79,11.5,1.38,0,1.97,3.97,1.35
171,5.25,8.74,11.5,1.39,0,1.97,3.97,1.35
172,5.12,8.7,11.5,1.38,0,1.97,3.97,1.35
173,5.12,8.59,11.5,1.38,0,1.78,3.97,1.35
174,5.12,8.56,11.5,1.41,0,1.78,3.97,1.35
175,5.12,8.49,11,1.36,0,1.78,3.97,1.35
176,5.12,8.46,11,1.37,0,1.78,3.97,1.35
177,5.12,8.4,11,1.34,0,1.78,3.97,1.35
178,5.12,8.37,11,1.36,0,1.62,3.84,1.25
179,5.12,8.34,11,1.39,0,1.62,3.84,1.25
180,4.87,8.29,11,1.44,0,1.62,3.84,1.25
181,4.87,8.18,10.57,1.37,0,1.62,3.84,1.25
182,4.75,8.12,10.57,1.36,0,1.62,3.84,1.25
183,4.75,8.1,10.57,1.36,0,1.62,3.84,1.25
184,4.75,8.07,10.57,1.38,0,1.62,3.84,1.25
185,4.75,8.03,10.57,1.37,0,1.62,3.84,1.25
186,4.75,7.98,10.57,1.41,0,1.62,3.84,1.25
187,4.75,7.93,10.5,1.44,0,1.62,3.84,1.25
188,4.75,7.86,9.67,1.38,0,1.62,3.84,1.25
189,4.75,7.8,9.67,1.37,0,1.62,3.84,1.25
190,4.75,7.74,9.5,1.35,0,1.62,3.84,1.25
191,4.62,7.71,9.43,1.39,0,1.62,3.84,1.25
192,4.62,7.68,9.43,1.38,0,1.62,3.84,1.25
193,4.5,7.58,9.43,1.44,0,1.62,3.84,1.25
194,4.37,7.54,9.43,1.45,0,1.62,3.84,1.25
195,4.25,7.49,9.4,1.44,0,1.62,3.84,1.25
196,4.25,7.47,9.33,1.44,0,1.62,3.84,1.25
197,4.25,7.45,9.17,1.42,0,1.62,3.84,1.25
198,4.12,7.4,9.17,1.44,0,1.62,3.84,1.25
199,4.12,7.36,9.17,1.43,0,1.62,3.84,1.25
200,4,7.33,9.17,1.46,0,1.62,3.84,1.25
201,3.62,7.25,9.17,1.48,0,1.48,3.84,1.26
202,3.62,7.17,9.17,1.47,0,1.48,3.84,1.26
203,3.62,7.14,9.17,1.47,0,1.48,3.84,1.26
204,3.5,7.06,9,1.47,0,1.48,3.84,1.26
205,3.5,7,8.89,1.44,0,1.48,3.84,1.26
206,3.5,6.98,8.89,1.45,0,1.48,3.84,1.26
207,3.37,6.93,8.87,1.51,0,1.48,3.84,1.26
208,3.25,6.86,8.87,1.53,0,1.48,3.84,1.26
209,3.25,6.78,8.75,1.51,0,1.48,3.84,1.26
210,3.25,6.75,8.62,1.5,0,1.48,3.84,1.26
211,3.25,6.71,8.6,1.51,0,1.48,3.84,1.26
212,3,6.65,8.6,1.53,0,1.48,3.84,1.26
213,3,6.58,8.6,1.52,0,1.48,3.84,1.26
214,3,6.55,8.6,1.52,0,1.48,3.84,1.26
215,2.89,6.5,8.6,1.53,0,1.48,3.84,1.26
216,2.89,6.46,8.6,1.54,0,1.48,3.84,1.26
217,2.78,6.42,8.6,1.57,0,1.48,3.84,1.26
218,2.67,6.38,8.6,1.59,0,1.48,3.84,1.26
219,2.67,6.31,8.6,1.6,0,1.48,3.84,1.26
220,2.56,6.28,8.6,1.62,0,1.48,3.84,1.26
221,2.56,6.25,8.5,1.64,0,1.48,3.84,1.26
222,2.56,6.21,8.43,1.62,0,1.48,3.84,1.26
223,2.56,6.17,8.43,1.64,0,1.48,3.84,1.26
224,2.56,6.15,8.43,1.62,0,1.48,3.84,1.26
225,2.56,6.09,8.29,1.59,0,1.48,3.84,1.26
226,2.56,6.06,8.29,1.6,0,1.48,3.84,1.26
227,2.44,6.03,8.29,1.61,0,1.48,3.84,1.26
228,2.37,5.99,8.29,1.61,0,1.48,3.84,1.26
229,2.37,5.94,8.29,1.63,0,1.48,3.84,1.26
230,2.37,5.9,8.14,1.62,0,1.48,3.84,1.26
231,2.37,5.86,8.14,1.6,0,1.48,3.84,1.26
232,2.37,5.82,8,1.58,0,1.48,3.84,1.26
233,2.25,5.76,7.89,1.57,0,1.34,3.84,1.27
234,2.25,5.74,7.89,1.56,0,1.34,3.84,1.27
235,2.25,5.69,7.89,1.58,0,1.34,3.84,1.27
236,2.12,5.63,7.78,1.59,0,1.34,3.84,1.27
237,2.12,5.59,7.78,1.6,0,1.34,3.84,1.27
238,2.12,5.56,7.71,1.59,0,1.34,3.84,1.27
239,2.12,5.56,7.71,1.6,0,1.34,3.84,1.27
240,2,5.51,7.71,1.58,0,1.34,3.84,1.27
241,2,5.45,7.71,1.58,0,1.34,3.84,1.27
242,2,5.39,7.71,1.6,0,1.34,3.84,1.27
243,2,5.34,7.71,1.59,0,1.34,3.84,1.27
244,2,5.28,7.71,1.62,0,1.34,3.84,1.27
245,1.78,5.25,7.71,1.67,0,1.34,3.84,1.27
246,1.78,5.24,7.71,1.65,0,1.34,3.84,1.27
247,1.78,5.2,7.71,1.66,0,1.34,3.84,1.27
248,1.78,5.15,7.56,1.64,0,1.34,3.84,1.27
249,1.67,5.13,7.56,1.66,0,1.34,3.84,1.27
250,1.67,5.1,7.56,1.66,0,1.34,3.84,1.27
251,1.56,5.06,7.56,1.66,0,1.21,3.84,1.18
252,1.56,5.04,7.56,1.65,0,1.21,3.84,1.18
253,1.56,5.01,7.56,1.63,0,1.21,3.84,1.18
254,1.44,4.98,7.56,1.63,0,1.21,3.84,1.18
255,1.44,4.95,7.56,1.65,0,1.11,3.84,1.2
256,1.44,4.9,7.56,1.71,0,1.11,3.84,1.2
257,1.44,4.87,7.56,1.7,0,1.11,3.84,1.2
258,1.44,4.8,7.44,1.67,0,1.11,3.84,1.2
259,1.33,4.76,7.44,1.68,0,1.11,3.84,1.2
260,1.33,4.74,7.44,1.68,0,1.11,3.84,1.2
261,1.2,4.66,7.44,1.68,0,1.11,3.84,1.2
262,1.2,4.64,7.44,1.69,0,1.11,3.84,1.2
263,1.2,4.59,7.44,1.67,0,0.92,3.4,1.04
264,1.2,4.55,7.44,1.66,0,0.92,3.4,1.04
265,1,4.5,7.44,1.69,0,0.92,3.4,1.04
266,1,4.47,7.44,1.68,0,0.92,3.4,1.04
267,1,4.41,7.43,1.67,0,0.92,3.4,1.04
268,1,4.35,7.43,1.65,0,0.92,3.4,1.04
269,1,4.3,7.37,1.65,0,0.92,3.4,1.04
270,1,4.28,7.33,1.64,0,0.78,2.44,0.86
271,1,4.23,7,1.61,0,0.78,2.44,0.86
272,1,4.18,6.5,1.55,0,0.78,2.44,0.86
273,1,4.12,6.25,1.54,0,0.78,2.44,0.86
274,0.89,4.07,6.25,1.53,0,0.78,2.44,0.86
275,0.78,4.04,6.25,1.56,0,0.78,2.44,0.86
276,0.78,4.01,6.25,1.55,0,0.69,2.44,0.83
277,0.78,3.98,6.25,1.55,0,0.69,2.44,0.83
278,0.67,3.96,6.25,1.56,0,0.69,2.44,0.83
279,0.56,3.92,6.12,1.56,0,0.69,2.44,0.83
280,0.56,3.87,6.12,1.56,0,0.69,2.44,0.83
281,0.56,3.77,6.12,1.57,0,0.69,2.44,0.83
282,0.56,3.75,6.12,1.58,0,0.69,2.44,0.83
283,0.56,3.72,6.12,1.6,0,0.69,2.44,0.83
284,0.5,3.68,6,1.61,0,0.69,2.44,0.83
285,0.5,3.65,6,1.62,0,0.69,2.44,0.83
286,0.5,3.61,6,1.62,0,0.69,2.44,0.83
287,0.44,3.57,6,1.61,0,0.69,2.44,0.83
288,0.44,3.55,6,1.63,0,0.69,2.44,0.83
289,0.44,3.53,6,1.61,0,0.6,2.15,0.72
290,0.44,3.51,5.8,1.59,0,0.6,2.15,0.72
291,0.44,3.47,5.8,1.57,0,0.6,2.15,0.72
292,0.44,3.43,5.6,1.54,0,0.6,2.15,0.72
293,0.44,3.4,5.5,1.54,0,0.6,2.15,0.72
294,0.44,3.37,5.5,1.55,0,0.6,2.15,0.72
295,0.44,3.34,5.5,1.55,0,0.6,2.15,0.72
296,0.44,3.29,5.5,1.54,0,0.6,2.15,0.72
297,0.44,3.25,5.43,1.53,0,0.6,2.15,0.72
298,0.22,3.19,5.29,1.51,0,0.6,2.15,0.72
299,0.11,3.17,5.29,1.53,0,0.6,2.15,0.72
300,0,3.14,5.29,1.55,0,0.6,2.15,0.72
301,0,3.1,5.29,1.56,0,0.6,2.15,0.72
302,0,3.06,5.2,1.56,0,0.53,2.15,0.72
303,0,3.03,5,1.53,0,0.53,2.15,0.72
304,0,2.99,5,1.54,0,0.53,2.15,0.72
305,0,2.97,5,1.55,0,0.53,2.15,0.72
306,0,2.94,5,1.57,0,0.53,2.15,0.72
307,0,2.92,5,1.56,0,0.53,2.15,0.72
308,0,2.87,5,1.55,0,0.53,2.15,0.72
309,0,2.86,5,1.55,0,0.53,2.15,0.72
310,0,2.81,5,1.54,0,0.53,2.15,0.72
311,0,2.78,4.87,1.54,0,0.53,2.15,0.72
312,0,2.76,4.87,1.55,0,0.53,2.15,0.72
313,0,2.75,4.87,1.55,0,0.53,2.15,0.72
314,0,2.74,4.87,1.54,0,0.48,2.15,0.63
315,0,2.69,4.71,1.48,0,0.48,2.15,0.63
316,0,2.64,4.71,1.46,0,0.48,2.15,0.63
317,0,2.62,4.71,1.45,0,0.48,2.15,0.63
318,0,2.58,4.71,1.45,0,0.48,2.15,0.63
319,0,2.56,4.71,1.44,0,0.48,2.15,0.63
320,0,2.49,4.57,1.45,0,0.48,2.15,0.63
321,0,2.48,4.5,1.46,0,0.48,2.15,0.63
322,0,2.45,4.5,1.45,0,0.48,2.15,0.63
323,0,2.42,4.5,1.44,0,0.44,2.15,0.64
324,0,2.37,4.5,1.42,0,0.44,2.15,0.64
325,0,2.33,4.37,1.39,0,0.37,1.7,0.5
326,0,2.3,4.25,1.37,0,0.33,1.7,0.5
327,0,2.27,4.17,1.33,0,0.29,1.7,0.49
328,0,2.22,4.17,1.3,0,0.29,1.7,0.49
329,0,2.16,4.17,1.27,0,0.29,1.7,0.49
330,0,2.1,4,1.23,0,0.29,1.7,0.49
331,0,2.08,4,1.24,0,0.29,1.7,0.49
332,0,2.05,4,1.22,0,0.29,1.7,0.49
333,0,2.03,4,1.21,0,0.29,1.7,0.49
334,0,1.99,4,1.19,0,0.29,1.7,0.49
335,0,1.96,4,1.19,0,0.29,1.7,0.49
336,0,1.96,4,1.19,0,0.29,1.7,0.49
337,0,1.93,4,1.17,0,0.29,1.7,0.49
338,0,1.91,4,1.16,0,0.29,1.7,0.49
339,0,1.89,4,1.15,0,0.29,1.7,0.49
340,0,1.85,4,1.13,0,0.29,1.7,0.49
341,0,1.83,4,1.14,0,0.29,1.7,0.49
342,0,1.78,4,1.13,0,0.23,1.7,0.45
343,0,1.74,4,1.12,0,0.23,1.7,0.45
344,0,1.7,4,1.12,0,0.23,1.7,0.45
345,0,1.68,4,1.11,0,0.23,1.7,0.45
346,0,1.67,4,1.1,0,0.23,1.7,0.45
347,0,1.65,4,1.1,0,0.2,1.14,0.36
348,0,1.61,3.89,1.09,0,0.2,1.14,0.36
349,0,1.58,3.89,1.1,0,0.2,1.14,0.36
350,0,1.56,3.89,1.11,0,0.2,1.14,0.36
351,0,1.53,3.89,1.11,0,0.2,1.14,0.36
352,0,1.53,3.89,1.11,0,0.2,1.14,0.36
353,0,1.51,3.89,1.1,0,0.2,1.14,0.36
354,0,1.44,3.78,1.08,0,0.2,1.14,0.36
355,0,1.42,3.67,1.07,0,0.16,1.14,0.32
356,0,1.4,3.56,1.05,0,0.16,1.14,0.32
357,0,1.4,3.56,1.05,0,0.16,1.14,0.32
358,0,1.37,3.44,1.03,0,0.16,1.14,0.32
359,0,1.33,3.33,1.01,0,0.16,1.14,0.32
360,0,1.32,3.33,1,0,0.16,1.14,0.32
361,0,1.3,3.33,1.01,0,0.16,1.14,0.32
362,0,1.29,3.22,1.01,0,0.16,1.14,0.32
363,0,1.27,3.11,0.99,0,0.16,1.14,0.32
364,0,1.24,3,0.98,0,0.16,1.14,0.32
365,0,1.24,3,0.98,0,0.16,1.14,0.32
366,0,1.22,3,0.98,0,0.16,1.14,0.32
367,0,1.21,3,0.97,0,0.16,1.14,0.32
368,0,1.21,3,0.97,0,0.16,1.14,0.32
369,0,1.19,3,0.98,0,0.16,1.14,0.32
370,0,1.19,3,0.98,0,0.16,1.14,0.32
371,0,1.18,3,0.97,0,0.16,1.14,0.32
372,0,1.17,3,0.97,0,0.16,1.14,0.32
373,0,1.17,3,0.96,0,0.16,1.14,0.32
374,0,1.14,3,0.95,0,0.12,1.14,0.29
375,0,1.13,3,0.95,0,0.15,1.14,0.31
376,0,1.12,3,0.95,0,0.15,1.14,0.31
377,0,1.11,3,0.94,0,0.09,0.59,0.21
378,0,1.1,3,0.94,0,0.09,0.59,0.21
379,0,1.09,3,0.93,0,0.09,0.59,0.21
380,0,1.07,3,0.91,0,0.09,0.59,0.21
381,0,1.05,3,0.88,0,0.09,0.59,0.21
382,0,1.05,3,0.89,0,0.09,0.59,0.21
383,0,1.02,3,0.86,0,0.09,0.59,0.21
384,0,1,3,0.86,0,0.09,0.59,0.21
385,0,0.99,3,0.87,0,0.09,0.59,0.21
386,0,0.97,2.89,0.85,0,0.11,0.59,0.22
387,0,0.95,2.78,0.83,0,0.11,0.59,0.22
388,0,0.95,2.75,0.82,0,0.11,0.59,0.22
389,0,0.94,2.67,0.81,0,0.11,0.59,0.22
390,0,0.94,2.67,0.81,0,0.11,0.59,0.22
391,0,0.93,2.67,0.8,0,0.11,0.59,0.22
392,0,0.92,2.62,0.78,0,0.11,0.59,0.22
393,0,0.9,2.56,0.77,0,0.11,0.59,0.22
394,0,0.9,2.56,0.76,0,0.11,0.59,0.22
395,0,0.88,2.5,0.75,0,0.11,0.59,0.22
396,0,0.88,2.5,0.75,0,0.11,0.59,0.22
397,0,0.88,2.44,0.75,0,0.11,0.59,0.22
398,0,0.88,2.44,0.75,0,0.11,0.59,0.22
399,0,0.87,2.44,0.74,0,0.11,0.59,0.22
400,0,0.87,2.44,0.74,0,0.11,0.59,0.22
401,0,0.86,2.44,0.74,0,0.11,0.59,0.22
402,0,0.86,2.37,0.73,0,0.11,0.59,0.22
403,0,0.83,2.37,0.72,0,0.11,0.59,0.22
404,0,0.83,2.37,0.72,0,0.11,0.59,0.22
405,0,0.83,2.37,0.72,0,0.11,0.59,0.22
406,0,0.82,2.25,0.71,0,0.11,0.59,0.22
407,0,0.81,2.22,0.7,0,0.11,0.59,0.22
408,0,0.79,2.22,0.69,0,0.15,0.81,0.27
409,0,0.78,2.12,0.68,0,0.15,0.81,0.27
410,0,0.78,2.11,0.68,0,0.15,0.81,0.27
411,0,0.78,2.11,0.68,0,0.15,0.81,0.27
412,0,0.77,2,0.66,0,0.15,0.81,0.27
413,0,0.76,2,0.65,0,0.15,0.81,0.27
414,0,0.75,2,0.64,0,0.15,0.81,0.27
415,0,0.74,2,0.64,0,0.15,0.81,0.27
416,0,0.74,2,0.64,0,0.15,0.81,0.27
417,0,0.73,2,0.64,0,0.15,0.81,0.27
418,0,0.73,2,0.64,0,0.15,0.81,0.27
419,0,0.73,2,0.64,0,0.15,0.81,0.27
420,0,0.71,2,0.63,0,0.15,0.81,0.27
421,0,0.71,2,0.63,0,0.15,0.81,0.27
422,0,0.71,2,0.63,0,0.15,0.81,0.27
423,0,0.71,2,0.63,0,0.15,0.81,0.27
424,0,0.69,2,0.62,0,0.15,0.81,0.27
425,0,0.69,2,0.62,0,0.15,0.81,0.27
426,0,0.69,2,0.62,0,0.13,0.81,0.26
427,0,0.68,2,0.62,0,0.13,0.81,0.26
428,0,0.67,2,0.61,0,0.13,0.81,0.26
429,0,0.66,2,0.61,0,0.13,0.81,0.26
430,0,0.64,2,0.61,0,0.13,0.81,0.26
431,0,0.64,2,0.61,0,0.13,0.81,0.26
432,0,0.64,2,0.61,0,0.13,0.81,0.26
433,0,0.64,2,0.62,0,0.13,0.81,0.26
434,0,0.63,2,0.61,0,0.13,0.81,0.26
435,0,0.63,2,0.61,0,0.13,0.81,0.26
436,0,0.62,2,0.61,0,0.13,0.81,0.26
437,0,0.61,2,0.6,0,0.13,0.81,0.26
438,0,0.6,2,0.61,0,0.13,0.81,0.26
439,0,0.6,2,0.61,0,0.13,0.81,0.26
440,0,0.6,2,0.61,0,0.13,0.81,0.26
441,0,0.6,2,0.61,0,0.13,0.81,0.26
442,0,0.6,2,0.6,0,0.13,0.81,0.26
443,0,0.6,2,0.6,0,0.13,0.81,0.26
444,0,0.6,2,0.6,0,0.13,0.81,0.26
445,0,0.6,2,0.6,0,0.13,0.81,0.26
446,0,0.6,2,0.6,0,0.13,0.81,0.26
447,0,0.6,2,0.6,0,0.13,0.81,0.26
448,0,0.6,2,0.6,0,0.13,0.81,0.26
449,0,0.6,2,0.6,0,0.13,0.81,0.26
450,0,0.6,2,0.6,0,0.13,0.81,0.26
451,0,0.59,2,0.59,0,0.13,0.81,0.26
452,0,0.59,2,0.59,0,0.13,0.81,0.26
453,0,0.59,2,0.59,0,0.13,0.81,0.26
454,0,0.59,2,0.59,0,0.13,0.81,0.26
455,0,0.59,2,0.59,0,0.13,0.81,0.26
456,0,0.59,2,0.59,0,0.13,0.81,0.26
