k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
125,126.37,126.79,127.12,0.23,0,0,0,0
126,126.25,126.65,127,0.25,0,0,0,0
127,126.12,126.51,127,0.26,0,0,0,0
128,126,126.35,126.75,0.24,0,0,0,0
129,125.75,126.21,126.62,0.23,0,0,0,0
130,125.62,126.07,126.5,0.26,0,0,0,0
131,125.5,125.92,126.37,0.28,0,0,0,0
132,125.25,125.75,126.25,0.28,0,0,0,0
133,125.12,125.58,126,0.28,0,0,0,0
134,125,125.42,125.87,0.29,0,0,0,0
135,125,125.28,125.75,0.24,0,0,0,0
136,124.75,125.14,125.62,0.25,0,0,0,0
137,124.62,124.97,125.37,0.24,0,0,0,0
138,124.37,124.81,125.25,0.24,0,0,0,0
139,124.25,124.65,125.12,0.28,0,0,0,0
140,124.12,124.49,125,0.26,0,0,0,0
141,124,124.34,124.87,0.25,0,0,0,0
142,123.87,124.19,124.75,0.25,0,0,0,0
143,123.75,124.06,124.5,0.22,0,0,0,0
144,123.5,123.93,124.37,0.23,0,0,0,0
145,123.37,123.79,124.25,0.25,0,0,0,0
146,123.12,123.64,124.12,0.28,0,0,0,0
147,123,123.49,124,0.28,0,0,0,0
148,122.87,123.32,123.87,0.27,0,0,0,0
149,122.75,123.16,123.62,0.25,0,0,0,0
150,122.5,123.02,123.5,0.26,0,0,0,0
151,122.37,122.86,123.25,0.25,0,0,0,0
152,122.25,122.7,123.12,0.24,0,0,0,0
153,122.12,122.54,123,0.26,0,0,0,0
154,121.75,122.39,122.87,0.29,0,0,0,0
155,121.62,122.21,122.75,0.3,0,0,0,0
156,121.5,122.07,122.62,0.3,0,0,0,0
157,121.37,121.91,122.37,0.28,0,0,0,0
158,121.12,121.76,122.25,0.3,0,0,0,0
159,121,121.59,122,0.31,0,0,0,0
160,120.87,121.44,121.87,0.3,0,0,0,0
161,120.75,121.28,121.75,0.29,0,0,0,0
162,120.37,121.14,121.62,0.32,0,0,0,0
163,120.25,120.98,121.5,0.34,0,0,0,0
164,120.12,120.82,121.37,0.33,0,0,0,0
165,120,120.66,121.12,0.31,0,0,0,0
166,119.87,120.52,121,0.33,0,0,0,0
167,119.75,120.37,120.87,0.32,0,0,0,0
168,119.62,120.22,120.75,0.31,0,0,0,0
169,119.5,120.06,120.62,0.28,0,0,0,0
170,119.25,119.91,120.5,0.31,0,0,0,0
171,119,119.73,120.37,0.36,0,0,0,0
172,118.87,119.58,120.25,0.36,0,0,0,0
173,118.75,119.43,120,0.34,0,0,0,0
174,118.62,119.27,119.87,0.33,0,0,0,0
175,118.5,119.12,119.75,0.32,0,0,0,0
176,118.37,119,119.62,0.31,0,0,0,0
177,118.25,118.84,119.5,0.3,0,0,0,0
178,118,118.69,119.37,0.32,0,0,0,0
179,117.75,118.51,119.25,0.38,0,0,0,0
180,117.62,118.36,119.12,0.37,0,0,0,0
181,117.37,118.2,118.87,0.37,0,0,0,0
182,117.25,118.04,118.62,0.36,0,0,0,0
183,117.12,117.9,118.37,0.35,0,0,0,0
184,117,117.76,118.25,0.35,0,0,0,0
185,116.87,117.6,118.12,0.35,0,0,0,0
186,116.62,117.43,118,0.35,0,0,0,0
187,116.37,117.27,117.87,0.38,0,0,0,0
188,116.25,117.12,117.75,0.36,0,0,0,0
189,116,116.97,117.62,0.37,0,0,0,0
190,116,116.82,117.37,0.35,0,0,0,0
191,116,116.66,117.12,0.33,0,0,0,0
192,115.87,116.52,117,0.33,0,0,0,0
193,115.75,116.34,116.87,0.31,0,0,0,0
194,115.62,116.19,116.75,0.32,0,0,0,0
195,115.37,116.04,116.62,0.35,0,0,0,0
196,115.12,115.86,116.5,0.34,0,0,0,0
197,115,115.71,116.37,0.33,0,0,0,0
198,114.75,115.57,116.12,0.35,0,0,0,0
199,114.62,115.4,115.87,0.34,0,0,0,0
200,114.5,115.24,115.87,0.35,0,0,0,0
201,114.5,115.1,115.75,0.33,0,0,0,0
202,114.25,114.96,115.62,0.34,0,0,0,0
203,114.12,114.79,115.5,0.36,0,0,0,0
204,113.87,114.63,115.37,0.38,0,0,0,0
205,113.75,114.46,115.12,0.35,0,0,0,0
206,113.5,114.31,115,0.36,0,0,0,0
207,113.37,114.17,114.75,0.33,0,0,0,0
208,113.25,114,114.5,0.31,0,0,0,0
209,113,113.85,114.37,0.32,0,0,0,0
210,112.87,113.69,114.25,0.34,0,0,0,0
211,112.75,113.54,114.12,0.35,0,0,0,0
