k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
102,9.57,12.11,15.14,1.48,0,1.64,6.95,1.94
103,9.43,12.06,15.14,1.54,0,1.64,6.95,1.94
104,9.14,11.98,15.14,1.58,0,1.64,6.95,1.94
105,8.89,11.89,15.14,1.56,0,1.64,6.95,1.94
106,8.75,11.84,15.14,1.59,0,1.64,6.95,1.94
107,8.62,11.78,14.67,1.55,0,1.64,6.95,1.94
108,8.57,11.71,14.43,1.53,0,1.64,6.95,1.94
109,8.5,11.63,14.43,1.53,0,1.64,6.95,1.94
110,8.5,11.6,14.43,1.52,0,1.64,6.95,1.94
111,8.43,11.55,14.4,1.51,0,1.64,6.95,1.94
112,8.43,11.52,14.14,1.48,0,1.64,6.95,1.94
113,8.17,11.48,14.14,1.52,0,1.64,6.95,1.94
114,7.8,11.42,14,1.55,0,1.64,6.95,1.94
115,7.67,11.35,14,1.59,0,1.64,6.95,1.94
116,7.56,11.3,13.86,1.62,0,1.64,6.95,1.94
117,7.37,11.14,13.75,1.64,0,1.64,6.95,1.94
118,7.29,11.07,13.75,1.65,0,1.64,6.95,1.94
119,7.17,11,13.75,1.67,0,1.64,6.95,1.94
120,7,10.92,13.71,1.68,0,1.64,6.95,1.94
121,7,10.86,13.71,1.71,0,1.64,6.95,1.94
122,7,10.84,13.57,1.7,0,1.64,6.95,1.94
123,6.89,10.76,13.5,1.7,0,1.57,6.95,1.97
124,6.78,10.68,13.5,1.72,0,1.57,6.95,1.97
125,6.78,10.63,13.43,1.73,0,1.57,6.95,1.97
126,6.5,10.57,13.43,1.75,0,1.57,6.95,1.97
127,6.33,10.55,13.43,1.77,0,1.57,6.95,1.97
128,6.14,10.46,13.29,1.79,0,1.64,6.95,1.94
129,6.14,10.42,13.29,1.78,0,1.64,6.95,1.94
130,6.14,10.34,13.29,1.75,0,1.64,6.95,1.94
131,6.14,10.25,13.29,1.71,0,1.64,6.95,1.94
132,6.14,10.2,13.29,1.73,0,1.57,6.95,1.97
133,6.14,10.15,13.29,1.72,0,1.57,6.95,1.97
134,6.14,10.11,13.29,1.72,0,1.57,6.95,1.97
135,6.14,10.06,13,1.67,0,1.57,6.95,1.97
136,6,10,13,1.69,0,1.57,6.95,1.97
137,5.87,9.95,13,1.7,0,1.57,6.95,1.97
138,5.86,9.93,13,1.72,0,1.57,6.95,1.97
139,5.6,9.86,12.5,1.71,0,1.57,6.95,1.97
140,5.43,9.78,12.5,1.72,0,1.57,6.95,1.97
141,5.33,9.76,12.5,1.73,0,1.57,6.95,1.97
