k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
102,10.43,12.21,14,1.1,0,1.92,4.14,1.35
103,10.43,12.17,14,1.08,0,1.92,4.14,1.35
104,10.4,12.09,14,1.1,0,1.92,4.14,1.35
105,10.33,12.01,14,1.06,0,1.92,4.14,1.35
106,10.17,11.9,13.67,1.03,0,1.92,4.14,1.35
107,10,11.84,13.67,1.05,0,1.92,4.14,1.35
108,10,11.81,13.67,1.04,0,1.92,4.14,1.35
109,10,11.75,13.67,1.01,0,1.92,4.14,1.35
110,9.8,11.68,13.67,1.04,0,1.92,4.14,1.35
111,9.8,11.6,13.67,1.07,0,1.92,4.14,1.35
112,9.43,11.52,13.67,1.09,0,1.92,4.14,1.35
113,9.33,11.49,13.67,1.12,0,1.92,4.14,1.35
114,9.33,11.43,13.67,1.13,0,1.92,4.14,1.35
115,9,11.37,13.67,1.2,0,1.92,4.14,1.35
116,9,11.34,13.5,1.19,0,1.92,4.14,1.35
117,9,11.31,13.5,1.18,0,1.92,4.14,1.35
118,8.67,11.26,13.5,1.23,0,1.92,4.14,1.35
119,8.57,11.23,13.33,1.21,0,1.92,4.14,1.35
120,8.5,11.12,13.33,1.22,0,1.92,4.14,1.35
121,8.5,11.09,13.33,1.21,0,1.92,4.14,1.35
122,8.29,11.06,13.33,1.26,0,1.92,4.14,1.35
123,8.29,11,13,1.23,0,1.92,4.14,1.35
124,8.29,10.96,13,1.23,0,1.92,4.14,1.35
125,8,10.91,13,1.27,0,1.92,4.14,1.35
126,8,10.81,12.67,1.17,0,1.92,4.14,1.35
127,7.87,10.67,12.5,1.13,0,1.92,4.14,1.35
128,7.86,10.6,12.33,1.15,0,1.92,4.14,1.35
129,7.71,10.55,12.33,1.18,0,1.92,4.14,1.35
130,7.71,10.5,12.25,1.17,0,1.92,4.14,1.35
131,7.67,10.48,12.25,1.18,0,1.92,4.14,1.35
132,7.4,10.41,12.25,1.23,0,1.92,4.14,1.35
133,7.4,10.33,12.25,1.23,0,1.92,4.14,1.35
134,7.33,10.29,12.25,1.23,0,1.92,4.14,1.35
135,7.2,10.26,12.25,1.23,0,1.92,4.14,1.35
136,7.2,10.17,12.25,1.23,0,1.92,4.14,1.35
137,7,10.1,12.25,1.28,0,1.92,4.14,1.35
138,7,10.08,12.25,1.3,0,1.92,4.14,1.35
139,7,10.04,12.25,1.31,0,1.92,4.14,1.35
140,7,9.99,12.25,1.3,0,1.92,4.14,1.35
141,6.86,9.92,12.25,1.32,0,1.92,4.14,1.35
142,6.8,9.84,12.25,1.29,0,1.92,4.14,1.35
143,6.6,9.78,12.25,1.3,0,1.92,4.14,1.35
